Fight_URL,Event_Name,Event_URL,Fight_Title,Method,Round_Finished,Referee,Stop_Time,F1_URL,F1_First,F1_Last,F1_Status,F1_KD,F1_Total_Str_Landed,F1_Total_Str_Attempted,F1_Sig_Str_Landed,F1_Sig_Str_Attempted,F1_Sig_Str_Head_Landed,F1_Sig_Str_Head_Attempted,F1_Sig_Str_Body_Landed,F1_Sig_Str_Body_Attempted,F1_Sig_Str_Leg_Landed,F1_Sig_Str_Leg_Attempted,F1_Sig_Str_Distance_Landed,F1_Sig_Str_Distance_Attempted,F1_Sig_Str_Clinch_Landed,F1_Sig_Str_Clinch_Attempted,F1_Sig_Str_Ground_Landed,F1_Sig_Str_Ground_Attempted,F1_TD_Landed,F1_TD_Attempted,F1_Sub_Attempted,F1_Rev,F1_CTRL_TIME,F2_URL,F2_First,F2_Last,F2_Status,F2_KD,F2_Total_Str_Landed,F2_Total_Str_Attempted,F2_Sig_Str_Landed,F2_Sig_Str_Attempted,F2_TD_Landed,F2_TD_Attempted,F2_Sub_Attempted,F2_Rev,F2_CTRL_TIME,F2_Sig_Str_Head_Landed,F2_Sig_Str_Head_Attempted,F2_Sig_Str_Body_Landed,F2_Sig_Str_Body_Attempted,F2_Sig_Str_Leg_Landed,F2_Sig_Str_Leg_Attempted,F2_Sig_Str_Distance_Landed,F2_Sig_Str_Distance_Attempted,F2_Sig_Str_Clinch_Landed,F2_Sig_Str_Clinch_Attempted,F2_Sig_Str_Ground_Landed,F2_Sig_Str_Ground_Attempted
http://www.ufcstats.com/fight-details/6d8ce1abde550bc6,UFC Fight Night: Barboza vs. Lee,http://www.ufcstats.com/event-details/ad99fa5325519169,Featherweight Bout,Decision - Unanimous,3,Marc Goddard,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,60,139,58,136,33,106,6,10,19,20,52,126,6,10,0,0,0,8,0,0,0:51,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,Cub,Swanson,L,0,50,132,48,130,0,0,0,0,0:00,32,110,11,15,5,5,42,122,6,8,0,0
http://www.ufcstats.com/fight-details/9ef858837dfc65eb,UFC Fight Night: Overeem vs. Volkov,http://www.ufcstats.com/event-details/a1153013cb5f628f,Bantamweight Bout,KO/TKO,1,Keith Peterson,0:28,http://www.ufcstats.com/fighter-details/65f09bacd3957381,Cory,Sandhagen,W,1,2,5,2,5,1,3,0,0,1,2,2,5,0,0,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,0,2,3,2,3,0,0,0,0,0:00,1,2,0,0,1,1,2,3,0,0,0,0
http://www.ufcstats.com/fight-details/c4704eab5e2f51b8,UFC 240: Holloway vs. Edgar,http://www.ufcstats.com/event-details/abcf7e55a0a9ed89,UFC Featherweight Title Bout,Decision - Unanimous,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,Max,Holloway,W,0,131,330,129,328,109,295,20,33,0,0,120,319,8,8,1,1,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,0,96,264,96,264,1,15,0,0,1:46,57,195,21,48,18,21,93,252,2,10,1,2
http://www.ufcstats.com/fight-details/2361b51aa72e5551,UFC 222: Cyborg vs. Kunitskaya,http://www.ufcstats.com/event-details/7929be8290289a47,Featherweight Bout,KO/TKO,1,Jason Herzog,4:44,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,0,27,77,27,77,12,59,10,13,5,5,27,76,0,1,0,0,0,1,0,0,0:00,http://www.ufcstats.com/fighter-details/def8166ff24bd237,Brian,Ortega,W,1,25,77,25,76,0,0,0,0,0:02,21,71,3,4,1,1,17,66,6,8,2,2
http://www.ufcstats.com/fight-details/06f37329b223b451,UFC Fight Night: Edgar vs. The Korean Zombie,http://www.ufcstats.com/event-details/74fefd43f073cd2f,Featherweight Bout,KO/TKO,1,Marc Goddard,3:18,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,0,9,14,9,14,6,11,1,1,2,2,9,14,0,0,0,0,0,2,0,0,2:12,http://www.ufcstats.com/fighter-details/c451d67c09c55418,Chan,Sung,W,1,79,97,46,60,0,0,0,0,0:00,46,60,0,0,0,0,8,18,0,0,38,42
http://www.ufcstats.com/fight-details/dfe14e13aa727a0c,UFC Fight Night: Munhoz vs. Edgar,http://www.ufcstats.com/event-details/af1e5c64b8663aa0,Bantamweight Bout,Decision - Split,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/6bd02119599741a4,Pedro,Munhoz,L,0,166,350,166,350,98,259,24,39,44,52,166,350,0,0,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,135,363,135,363,2,8,0,0,0:18,105,309,23,46,7,8,134,361,1,2,0,0
http://www.ufcstats.com/fight-details/8f9cfe0e283a6ccb,UFC Fight Night: Edgar vs Swanson,http://www.ufcstats.com/event-details/155a02a8b4311057,Featherweight Bout,Submission,5,Dan Miragliotta,4:56,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,259,405,93,202,77,180,15,18,1,4,24,103,0,3,69,96,7,13,2,0,16:08,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,Cub,Swanson,L,0,62,119,31,86,0,0,0,0,0:00,25,79,3,3,3,4,28,81,0,1,3,4
http://www.ufcstats.com/fight-details/9c4cbd0546d03f6b,UFC 205: Alvarez vs McGregor,http://www.ufcstats.com/event-details/4956f60b7fa57c1a,Featherweight Bout,Decision - Unanimous,3,Keith Peterson,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,45,81,40,76,29,62,7,9,4,5,33,65,3,4,4,7,5,14,2,1,4:49,http://www.ufcstats.com/fighter-details/18968f97ad34f15c,Jeremy,Stephens,L,1,41,154,33,146,0,0,1,0,0:03,23,133,4,5,6,8,25,136,7,9,1,1
http://www.ufcstats.com/fight-details/39f746cee66e8771,UFC 211: Miocic vs. Dos Santos,http://www.ufcstats.com/event-details/5df10509264586e5,Featherweight Bout,TKO - Doctor's Stoppage,2,Chris Reed,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,96,130,72,103,67,98,5,5,0,0,3,16,0,0,69,87,1,3,0,0,8:26,http://www.ufcstats.com/fighter-details/cbf5e6f231b55443,Yair,Rodriguez,L,0,29,57,16,42,0,0,1,0,0:00,14,39,1,1,1,2,3,18,2,4,11,20
http://www.ufcstats.com/fight-details/18292c8eb20ae045,The Ultimate Fighter: Team McGregor vs. Team Faber Finale,http://www.ufcstats.com/event-details/20fbff570c678e1c,Featherweight Bout,KO/TKO,1,John McCarthy,2:28,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,1,13,32,13,32,9,25,2,4,2,3,11,30,0,0,2,2,0,1,0,0,0:01,http://www.ufcstats.com/fighter-details/b5b684eac99ae0a3,Chad,Mendes,L,0,5,17,5,17,0,0,0,0,0:00,1,13,0,0,4,4,5,17,0,0,0,0
http://www.ufcstats.com/fight-details/84c5035830ebb421,UFC 200: Tate vs Nunes,http://www.ufcstats.com/event-details/aa5b4eff51bdc7d1,UFC Interim Featherweight Title Bout,Decision - Unanimous,5,Marc Goddard,5:00,http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6,Jose,Aldo,W,0,81,193,80,192,68,174,8,14,4,4,79,190,1,2,0,0,0,0,0,0,1:11,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,0,81,267,79,264,0,11,0,0,0:00,42,213,14,25,23,26,72,254,7,10,0,0
http://www.ufcstats.com/fight-details/1c4e4b3358089960,UFC 156: Aldo vs Edgar,http://www.ufcstats.com/event-details/601cf40c09090853,UFC Featherweight Title Bout,Decision - Unanimous,5,Steve Mazzagatti,5:00,http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6,Jose,Aldo,W,0,76,253,76,253,65,235,2,8,9,10,76,250,0,3,0,0,0,0,0,0,0:05,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,0,63,275,60,272,2,11,0,0,0:57,24,214,14,29,22,29,55,264,5,8,0,0
http://www.ufcstats.com/fight-details/bdcb43bf1daa790b,The Ultimate Fighter: Team Edgar vs. Team Penn Finale,http://www.ufcstats.com/event-details/1c5879330d42255f,Featherweight Bout,KO/TKO,3,Herb Dean,4:16,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,159,236,90,162,76,142,6,10,8,10,32,81,0,1,58,80,3,3,0,0,8:52,http://www.ufcstats.com/fighter-details/73c7cfa551289285,BJ,Penn,L,0,60,116,13,66,0,0,0,0,0:00,13,66,0,0,0,0,13,63,0,3,0,0
http://www.ufcstats.com/fight-details/8a660069ae42edc2,UFC 136: Edgar vs Maynard 3,http://www.ufcstats.com/event-details/7d5b12de1625984e,UFC Lightweight Title Bout,KO/TKO,4,Josh Rosenthal,3:54,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,1,64,179,61,176,39,137,9,22,13,17,57,168,1,4,3,4,0,11,0,0,0:15,http://www.ufcstats.com/fighter-details/7d96bc577e5178b2,Gray,Maynard,L,1,52,180,42,170,0,2,0,0,0:16,36,158,4,9,2,3,32,153,8,14,2,3
http://www.ufcstats.com/fight-details/7d60cb78ea70fae0,UFC Fight Night: Edgar vs Faber,http://www.ufcstats.com/event-details/b1605ea39fba6af6,Featherweight Bout,Decision - Unanimous,5,Steve Perceval,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,91,266,83,258,40,197,15,29,28,32,61,227,20,29,2,2,5,13,0,0,3:43,http://www.ufcstats.com/fighter-details/78114b7199cef90c,Urijah,Faber,L,0,50,149,48,147,0,3,0,0,0:00,34,125,11,19,3,3,45,143,3,4,0,0
http://www.ufcstats.com/fight-details/3d38022fdcb3b5c9,UFC 118: Edgar vs Penn 2,http://www.ufcstats.com/event-details/054defd5420a551f,UFC Lightweight Title Bout,Decision - Unanimous,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,142,285,94,234,59,179,22,35,13,20,67,197,11,16,16,21,3,9,0,1,6:42,http://www.ufcstats.com/fighter-details/73c7cfa551289285,BJ,Penn,L,0,56,167,36,146,2,3,0,0,1:25,29,132,7,13,0,1,32,141,3,4,1,1
http://www.ufcstats.com/fight-details/29c9e57b23116aa2,UFC 112: Invincible,http://www.ufcstats.com/event-details/24b033b3daf1c9df,UFC Lightweight Title Bout,Decision - Unanimous,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/73c7cfa551289285,BJ,Penn,L,0,72,263,71,262,60,248,7,10,4,4,63,247,8,15,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,63,234,61,232,1,13,0,0,0:05,39,179,14,32,8,21,58,222,2,9,1,1
http://www.ufcstats.com/fight-details/6453b20a65c62cfe,UFC 162: Silva vs Weidman,http://www.ufcstats.com/event-details/e0b74df14f52cd15,Featherweight Bout,Decision - Unanimous,3,Yves Lavigne,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,114,182,81,146,53,112,23,29,5,5,61,122,4,5,16,19,2,5,0,0,5:03,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,Charles,Oliveira,L,0,59,146,38,125,0,4,1,0,0:01,27,101,7,17,4,7,31,117,5,6,2,2
http://www.ufcstats.com/fight-details/7ddf71a85fbb0e4c,UFC 150: Henderson vs Edgar II,http://www.ufcstats.com/event-details/3c48019bc387b80c,UFC Lightweight Title Bout,Decision - Split,5,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/2676b28836a5a836,Benson,Henderson,W,0,67,170,64,167,33,124,14,19,17,24,62,163,2,4,0,0,0,1,1,0,0:07,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,1,70,186,66,182,2,6,2,0,3:00,29,126,17,27,20,29,61,176,3,4,2,2
http://www.ufcstats.com/fight-details/43b494c32b7f18cb,UFC 144: Edgar vs Henderson,http://www.ufcstats.com/event-details/8377c5572cb356f3,UFC Lightweight Title Bout,Decision - Unanimous,5,Marc Goddard,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,0,81,204,68,190,33,132,18,37,17,21,57,177,6,6,5,7,5,12,0,0,2:08,http://www.ufcstats.com/fighter-details/2676b28836a5a836,Benson,Henderson,W,0,100,277,87,264,1,1,3,0,0:37,50,212,25,32,12,20,71,240,8,11,8,13
http://www.ufcstats.com/fight-details/91bb64656e13a1d4,UFC 125: Resolution,http://www.ufcstats.com/event-details/d1152823307d7e7c,UFC Lightweight Title Bout,Decision - Split,5,Yves Lavigne,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,D,0,97,228,95,226,62,173,20,37,13,16,86,211,6,12,3,3,3,11,2,0,1:27,http://www.ufcstats.com/fighter-details/7d96bc577e5178b2,Gray,Maynard,D,3,93,236,71,212,3,17,1,0,2:13,62,198,8,13,1,1,56,186,7,10,8,16
http://www.ufcstats.com/fight-details/190c61d5a67018b5,UFC Fight Night: Florian vs Lauzon,http://www.ufcstats.com/event-details/b9e871af730f826c,Lightweight Bout,Decision - Unanimous,3,Adam Martinez,5:00,http://www.ufcstats.com/fighter-details/7d96bc577e5178b2,Gray,Maynard,W,0,27,74,19,65,15,58,4,7,0,0,12,54,4,6,3,5,9,10,0,0,6:18,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,L,0,31,80,26,75,1,5,0,0,0:31,20,69,3,3,3,3,18,63,8,12,0,0
http://www.ufcstats.com/fight-details/5ab4bdec4db84f7d,The Ultimate Fighter: Heavyweights Finale,http://www.ufcstats.com/event-details/91d73ee59347ac16,Lightweight Bout,Submission,2,Herb Dean,2:20,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,36,72,25,61,19,49,5,10,1,2,11,38,2,5,12,18,0,3,1,0,0:37,http://www.ufcstats.com/fighter-details/5731cc327790b731,Matt,Veach,L,0,7,42,7,42,3,9,0,0,2:00,5,39,2,2,0,1,5,35,2,7,0,0
http://www.ufcstats.com/fight-details/063599b1d4107289,UFC 67: All or Nothing,http://www.ufcstats.com/event-details/63b65af1c5cb02cb,Lightweight Bout,Decision - Unanimous,3,Steve Mazzagatti,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,92,141,55,100,43,86,11,12,1,2,13,46,24,31,18,23,8,15,0,1,5:02,http://www.ufcstats.com/fighter-details/20205040232ed0f3,Tyson,Griffin,L,0,42,119,38,115,3,6,4,0,1:39,18,91,10,13,10,11,33,109,4,5,1,1
http://www.ufcstats.com/fight-details/eb23f3574b656624,UFC 98: Evans vs Machida,http://www.ufcstats.com/event-details/c4b6099f0d25f75e,Lightweight Bout,Decision - Unanimous,3,Herb Dean,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,76,193,74,191,44,152,22,25,8,14,68,184,6,7,0,0,1,7,1,0,0:45,http://www.ufcstats.com/fighter-details/029880cdbf5ca089,Sean,Sherk,L,0,30,207,27,204,1,3,0,0,0:25,22,197,3,5,2,2,25,198,2,6,0,0
http://www.ufcstats.com/fight-details/9f14f080b08e6869,UFC: Silva vs Irvin,http://www.ufcstats.com/event-details/46f11d15c0134fe3,Lightweight Bout,Decision - Unanimous,3,Yves Lavigne,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,124,171,69,112,51,94,11,11,7,7,10,19,5,8,54,85,10,11,0,0,12:08,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,Hermes,Franca,L,0,63,94,18,38,0,0,1,0,0:00,13,31,2,3,3,4,14,30,4,8,0,0
http://www.ufcstats.com/fight-details/0dddf7ec457caab3,UFC 78: Validation,http://www.ufcstats.com/event-details/1d147d4163a6989b,Lightweight Bout,Decision - Unanimous,3,Dan Miragliotta,5:00,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,162,212,42,79,39,76,3,3,0,0,3,8,2,2,37,69,8,12,0,0,13:10,http://www.ufcstats.com/fighter-details/f34312c2ccfa0e00,Spencer,Fisher,L,0,31,47,6,21,0,0,0,0,0:00,3,17,2,3,1,1,3,16,2,4,1,1
http://www.ufcstats.com/fight-details/2748001ead121b8a,UFC 73: Stacked,http://www.ufcstats.com/event-details/2a6f8136da1e52c0,Lightweight Bout,KO/TKO,1,Jon Schorle,4:55,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,Frankie,Edgar,W,0,53,76,31,54,28,50,2,3,1,1,14,32,5,7,12,15,0,0,0,0,2:19,http://www.ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,Mark,Bocek,L,0,11,43,6,38,0,5,0,0,0:00,6,35,0,3,0,0,6,33,0,5,0,0
http://www.ufcstats.com/fight-details/9caaca5748ea9086,UFC on FOX: Henderson vs Diaz,http://www.ufcstats.com/event-details/d1e6a6536ee62517,Lightweight Bout,KO/TKO,1,Steve Newport,1:55,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,W,1,12,26,8,21,5,16,1,2,2,3,6,19,0,0,2,2,0,1,0,0,0:06,http://www.ufcstats.com/fighter-details/18968f97ad34f15c,Jeremy,Stephens,L,0,6,22,5,21,0,1,0,0,0:02,3,18,1,1,1,2,4,20,1,1,0,0
http://www.ufcstats.com/fight-details/56a0f335ef05c825,UFC Fight Night: Edgar vs Swanson,http://www.ufcstats.com/event-details/155a02a8b4311057,Lightweight Bout,Submission,1,Dan Miragliotta,1:52,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,5,14,5,14,1,7,0,3,4,4,4,13,1,1,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/c136b2a8852da5bd,Akbarh,Arreola,W,1,12,26,12,26,1,1,1,0,0:45,8,20,2,4,2,2,7,19,2,3,3,4
http://www.ufcstats.com/fight-details/6ff8fff0fe2a3cd9,UFC Fight Night: Henderson vs Khabilov,http://www.ufcstats.com/event-details/1fcfc3709fe58151,Lightweight Bout,Submission,3,Mario Yamasaki,2:31,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,31,84,27,79,15,63,9,13,3,3,21,72,6,7,0,0,1,1,0,0,0:43,http://www.ufcstats.com/fighter-details/a3be148af5c7b088,Piotr,Hallmann,W,0,96,162,56,113,4,11,1,0,5:30,25,70,23,32,8,11,29,72,10,17,17,24
http://www.ufcstats.com/fight-details/cf6b9a001b0824de,UFC on FOX: Johnson vs Moraga,http://www.ufcstats.com/event-details/5330fe7e4c3af81c,Lightweight Bout,Decision - Split,3,Steve Newport,5:00,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,48,128,48,126,10,79,13,19,25,28,48,125,0,1,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/5f99b2bafb10305f,Daron,Cruickshank,W,0,44,142,44,142,0,1,0,0,0:00,15,95,25,43,4,4,44,142,0,0,0,0
http://www.ufcstats.com/fight-details/ab18079c7c0040fb,UFC Fight Night: Fight for the Troops 3,http://www.ufcstats.com/event-details/35dc6220b113b7ec,Lightweight Bout,Overturned,1,John McCarthy,2:47,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,NC,0,19,38,19,38,11,26,4,8,4,4,18,36,1,2,0,0,0,0,0,0,0:00,http://www.ufcstats.com/fighter-details/813550bc53b15fb0,Yancy,Medeiros,NC,1,25,68,25,68,0,0,0,0,0:04,14,50,10,15,1,3,22,65,0,0,3,3
http://www.ufcstats.com/fight-details/54c842a037183f48,UFC 156: Aldo vs Edgar,http://www.ufcstats.com/event-details/601cf40c09090853,Lightweight Bout,Decision - Split,3,Yves Lavigne,5:00,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,64,125,58,115,32,82,14,20,12,13,46,98,12,17,0,0,1,3,0,0,2:51,http://www.ufcstats.com/fighter-details/c295de4e10acd4c9,Isaac,Vallie-Flagg,W,0,129,284,76,222,0,0,0,0,2:14,47,180,18,27,11,15,52,179,24,43,0,0
http://www.ufcstats.com/fight-details/765a1fde5ee12784,UFC Live: Cruz vs Johnson,http://www.ufcstats.com/event-details/44f9c777fed7ca03,Lightweight Bout,KO/TKO,2,Mario Yamasaki,2:44,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,W,2,55,121,42,108,29,89,10,14,3,5,21,82,9,13,12,13,0,0,0,0,0:35,http://www.ufcstats.com/fighter-details/15b1b21cd743d652,Rafaello,Oliveira,L,0,28,124,22,117,0,3,0,0,0:43,14,92,4,18,4,7,21,113,1,4,0,0
http://www.ufcstats.com/fight-details/381b2df85ac06615,The Ultimate Fighter: Team Bisping vs Team Miller Finale,http://www.ufcstats.com/event-details/1f5f75658551f2d3,Lightweight Bout,Decision - Unanimous,3,Chris Tognoni,5:00,http://www.ufcstats.com/fighter-details/22a92d7f62195791,Tony,Ferguson,W,0,62,234,61,232,38,199,6,10,17,23,54,219,7,13,0,0,1,1,1,0,0:10,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,45,150,45,150,0,3,0,0,0:03,28,114,7,23,10,13,45,147,0,3,0,0
http://www.ufcstats.com/fight-details/25137d9cc8b47f57,UFC Fight Night: Marquardt vs Palhares,http://www.ufcstats.com/event-details/acff437707625fc7,Lightweight Bout,Decision - Unanimous,3,Kerry Hatley,5:00,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,W,0,98,177,54,125,42,110,9,11,3,4,20,64,4,6,30,55,1,1,1,0,8:03,http://www.ufcstats.com/fighter-details/a0c139b34f11421a,John,Gunderson,L,0,24,91,15,82,0,6,2,0,0:49,5,67,5,7,5,8,12,76,3,6,0,0
http://www.ufcstats.com/fight-details/8062bd5f0672c7a2,Strikeforce - Destruction,http://www.ufcstats.com/event-details/8d26912cd2aeb366,Catch Weight Bout,Decision - Unanimous,3,Josh Rosenthal,5:00,http://www.ufcstats.com/fighter-details/84ac950d4c1722dd,Duane,Ludwig,W,0,69,132,48,102,16,61,31,40,1,1,16,50,23,38,9,14,1,4,0,0,2:39,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,28,56,15,42,5,8,0,0,8:33,10,33,4,8,1,1,3,18,3,4,9,20
http://www.ufcstats.com/fight-details/6aa862d0ed2ed411,EliteXC - Street Certified,http://www.ufcstats.com/event-details/eb1723480fa2f96c,Lightweight Bout,KO/TKO,1,Jorge Ortiz,4:56,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,W,1,27,43,23,35,14,26,7,7,2,2,6,12,1,1,16,22,0,0,0,0,--,http://www.ufcstats.com/fighter-details/66766984842c13dc,Edson,Berto,L,0,13,20,7,13,1,2,1,0,--,4,7,2,4,1,2,4,10,0,0,3,3
http://www.ufcstats.com/fight-details/44e24628e8eda0b1,UFC 131: Dos Santos vs Carwin,http://www.ufcstats.com/event-details/aac5ac38148f0528,Lightweight Bout,KO/TKO,1,John McCarthy,3:52,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,23,43,14,32,8,23,4,7,2,2,14,32,0,0,0,0,1,2,0,0,1:15,http://www.ufcstats.com/fighter-details/501b07aec9b8fc2d,Sam,Stout,W,1,13,56,13,54,0,0,0,0,0:02,5,43,5,7,3,4,13,54,0,0,0,0
http://www.ufcstats.com/fight-details/ab8b506dd2277da3,UFC Fight Night: Fight for the Troops 2,http://www.ufcstats.com/event-details/282fa667ff9c51ed,Lightweight Bout,Submission,2,Jon Schorle,4:33,http://www.ufcstats.com/fighter-details/7be63795363029e8,Cody,McKenzie,L,0,55,112,16,72,12,65,2,4,2,3,11,60,1,5,4,7,2,9,0,0,2:52,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,W,0,41,84,33,75,0,0,1,0,2:01,15,55,11,12,7,8,27,65,3,7,3,3
http://www.ufcstats.com/fight-details/f884605702000c37,EliteXC - Return of the King,http://www.ufcstats.com/event-details/c8136ab8aa32c974,Lightweight Bout,KO/TKO,1,Mario Yamasaki,0:48,http://www.ufcstats.com/fighter-details/b7ffa72aa148599a,KJ,Noons,W,0,9,23,9,23,8,19,1,4,0,0,2,8,0,0,7,15,0,0,0,0,--,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,4,14,4,14,0,0,0,0,--,1,11,2,2,1,1,4,14,0,0,0,0
http://www.ufcstats.com/fight-details/4000e1f32058796a,UFC 61: Bitter Rivals,http://www.ufcstats.com/event-details/f70144caea5c4c80,Lightweight Bout,TKO - Doctor's Stoppage,2,John McCarthy,5:00,http://www.ufcstats.com/fighter-details/79899ecf62020f6d,Joe,Stevenson,W,0,76,109,28,57,27,55,0,1,1,1,3,16,1,2,24,39,3,6,1,0,5:40,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,1,29,63,18,52,0,0,2,0,0:40,13,46,4,5,1,1,15,45,1,1,2,6
http://www.ufcstats.com/fight-details/ec90b830fa248677,PRIDE Bushido 9: The Tournament,http://www.ufcstats.com/event-details/710d93f1508f7104,Lightweight Bout,Decision - Split,2,Yuji Shimada,5:00,http://www.ufcstats.com/fighter-details/86e388ed20761ad9,Joachim,Hansen,W,0,40,67,17,39,9,30,6,7,2,2,5,21,6,9,6,9,6,9,1,0,--,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,57,113,32,86,2,2,1,1,--,15,65,6,9,11,12,19,60,8,14,5,12
http://www.ufcstats.com/fight-details/0cc225bf45697271,UFC 58: USA vs Canada,http://www.ufcstats.com/event-details/0e9869d712e81f8f,Lightweight Bout,Submission,2,Mario Yamasaki,1:52,http://www.ufcstats.com/fighter-details/0a97691039c4bbfb,Mark,Hominick,W,0,31,67,22,58,13,49,6,6,3,3,11,45,11,13,0,0,0,0,1,0,0:22,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,L,0,21,75,20,74,1,2,0,0,1:10,10,63,5,6,5,5,17,69,3,5,0,0
http://www.ufcstats.com/fight-details/cda50e3b2099d0a0,PRIDE Bushido 7,http://www.ufcstats.com/event-details/cbfd1d34356a004c,Lightweight Bout,Submission,1,Moritaka Oshiro,4:36,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,W,0,20,26,4,7,4,7,0,0,0,0,1,3,0,0,3,4,0,0,1,0,--,http://www.ufcstats.com/fighter-details/b14a68c533f4a4aa,Dokonjonosuke,Mishima,L,0,29,38,3,8,1,4,0,1,--,2,7,0,0,1,1,1,4,0,0,2,4
http://www.ufcstats.com/fight-details/3e45d8ff94f243d4,PRIDE Bushido 10,http://www.ufcstats.com/event-details/95eb112a85601a0a,Lightweight Bout,Decision - Unanimous,2,Moritaka Oshiro,5:00,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,Yves,Edwards,W,0,68,194,60,186,39,159,11,15,10,12,51,172,5,9,4,5,0,0,0,0,--,http://www.ufcstats.com/fighter-details/81f38d1640c4e70d,Seichi,Ikemoto,L,0,43,158,41,155,0,3,0,0,--,7,84,21,54,13,17,33,145,8,9,0,1
